st,CYQ,year,quarter,State_Revenue,Rate_On_Total_Wages,Rate_On_Total_Wages_Rank,Rate_On_Taxable_Wages,Rate_On_Taxable_Wages_Rank,TWB
AR,1971.3,1971,3,NA,NA,3,NA,3,NA
AR,1971.4,1971,4,NA,NA,3,NA,3,NA
AR,1972.1,1972,1,NA,NA,3,NA,3,NA
AR,1972.2,1972,2,NA,NA,3,NA,3,NA
AR,1972.3,1972,3,NA,NA,3,NA,3,NA
AR,1972.4,1972,4,NA,NA,3,NA,3,NA
AR,1973.1,1973,1,NA,NA,3,NA,3,NA
AR,1973.2,1973,2,NA,NA,3,NA,3,NA
AR,1973.3,1973,3,NA,NA,3,NA,3,NA
AR,1973.4,1973,4,NA,NA,3,NA,3,NA
AR,1974.1,1974,1,NA,NA,3,NA,3,NA
AR,1974.2,1974,2,NA,NA,3,NA,3,NA
AR,1974.3,1974,3,NA,1.313260021,31,1.394783066,33,NA
AR,1974.4,1974,4,NA,1.182195072,30,1.431529134,33,NA
AR,1975.1,1975,1,NA,1.025403179,26,1.47100616,32,NA
AR,1975.2,1975,2,NA,0.885041502,24,1.498720406,32,NA
AR,1975.3,1975,3,NA,0.893477995,24,1.516420675,30,NA
AR,1975.4,1975,4,NA,0.88347606,24,1.530644877,30,NA
AR,1976.1,1976,1,NA,0.870971285,24,1.541559609,33,NA
AR,1976.2,1976,2,NA,0.856097618,25,1.547855381,33,NA
AR,1976.3,1976,3,NA,1.028511412,25,1.827211829,32,NA
AR,1976.4,1976,4,NA,1.126327646,21,2.020857614,32,NA
AR,1977.1,1977,1,NA,1.152960584,24,2.128235466,30,5400
AR,1977.2,1977,2,NA,1.149135971,25,2.19310556,29,5400
AR,1977.3,1977,3,NA,1.197533575,24,2.22590025,33,5400
AR,1977.4,1977,4,NA,1.265825837,24,2.245693815,35,5400
AR,1978.1,1978,1,NA,1.305326871,20,2.257551498,37,6000
AR,1978.2,1978,2,NA,1.321242825,20,2.264503381,37,6000
AR,1978.3,1978,3,NA,1.32837786,25,2.217945172,34,6000
AR,1978.4,1978,4,NA,1.334340746,29,2.201915907,36,6000
AR,1979.1,1979,1,12102.77224,1.323140784,28,2.193650174,36,6000
AR,1979.2,1979,2,39260.36367,1.300923514,28,2.191849687,36,6000
AR,1979.3,1979,3,61931.10424,1.285193099,28,2.135975552,37,6000
AR,1979.4,1979,4,77072.50273,1.239049579,29,2.090304139,38,6000
AR,1980.1,1980,1,76156.54386,1.19208314,29,2.0672917,38,6000
AR,1980.2,1980,2,76045.16741,1.149503396,31,2.056057806,38,6000
AR,1980.3,1980,3,73876.27689,1.122607904,34,1.987161041,36,6000
AR,1980.4,1980,4,71562.05022,1.073688259,34,1.944489966,36,6000
AR,1981.1,1981,1,70566.6875,1.025859153,33,1.914423436,35,6900
AR,1981.2,1981,2,82164.35099,0.985186672,33,1.893969565,35,6900
AR,1981.3,1981,3,91866.6353,1.109469937,27,2.105568704,29,6900
AR,1981.4,1981,4,98084.97543,1.20765937,22,2.252918823,29,6900
AR,1982.1,1982,1,102538.2945,1.254388239,21,2.331161368,26,6900
AR,1982.2,1982,2,104565.8437,1.274028651,18,2.377993822,25,6900
AR,1982.3,1982,3,105046.2012,1.295900448,19,2.420454087,23,6900
AR,1982.4,1982,4,104980.2988,1.293167079,20,2.451164271,24,6900
AR,1983.1,1983,1,103391.8611,1.281386202,20,2.469997767,25,7500
AR,1983.2,1983,2,114225.1125,1.264281367,21,2.482268622,25,7500
AR,1983.3,1983,3,122475.5983,1.445813328,15,2.813728215,25,7500
AR,1983.4,1983,4,128163.3712,1.575020472,15,3.043831898,21,7500
AR,1984.1,1984,1,133270.5294,1.641036901,16,3.172572263,15,7500
AR,1984.2,1984,2,151045.7605,1.680517747,17,3.249745798,16,7500
AR,1984.3,1984,3,161144.789,1.844979988,14,3.497651331,15,7500
AR,1984.4,1984,4,164670.6174,1.915372755,14,3.671593441,11,7500
AR,1985.1,1985,1,167867.5614,1.925354643,14,3.758860168,11,7500
AR,1985.2,1985,2,152839.4008,1.91989197,13,3.809906126,10,7500
AR,1985.3,1985,3,142006.3561,1.678579922,20,3.312198071,22,7500
AR,1985.4,1985,4,136428.3679,1.498315931,26,2.977701727,28,7500
AR,1986.1,1986,1,132734.5302,1.393897991,27,2.799394007,29,7500
AR,1986.2,1986,2,128508.2089,1.317016957,27,2.678955853,31,7500
AR,1986.3,1986,3,124920.3844,1.258069441,29,2.543486502,30,7500
AR,1986.4,1986,4,122762.8508,1.202230694,27,2.44825802,29,7500
AR,1987.1,1987,1,120604.9842,1.161687457,26,2.400912608,28,7500
AR,1987.2,1987,2,121725.6868,1.12833142,26,2.367893546,27,7500
AR,1987.3,1987,3,122121.8099,1.128980448,26,2.366742199,27,7500
AR,1987.4,1987,4,122364.5071,1.129108424,26,2.381063868,26,7500
AR,1988.1,1988,1,123586.2748,1.118877647,26,2.37946697,26,7500
AR,1988.2,1988,2,128261.0722,1.103337859,25,2.382227727,27,7500
AR,1988.3,1988,3,128842.114,1.115509065,24,2.381623307,27,7500
AR,1988.4,1988,4,128738.1848,1.103633179,24,2.372826759,27,7500
AR,1989.1,1989,1,131040.6905,1.086056683,23,2.370727839,26,7500
AR,1989.2,1989,2,126273.9318,1.07052344,23,2.367918959,25,7500
AR,1989.3,1989,3,123823.6131,1.02651949,24,2.242695053,25,7500
AR,1989.4,1989,4,123097.1319,0.99158562,25,2.186335493,23,7500
AR,1990.1,1990,1,123369.5083,0.967867186,24,2.158938625,23,7800
AR,1990.2,1990,2,124268.8597,0.952973029,24,2.147532645,24,7800
AR,1990.3,1990,3,126056.9584,0.94500278,19,2.100495541,21,7800
AR,1990.4,1990,4,126144.981,0.936968156,18,2.079205239,18,7800
AR,1991.1,1991,1,127893.0088,0.927964232,16,2.069191258,18,8000
AR,1991.2,1991,2,128885.2776,0.911608299,16,2.060504096,18,8000
AR,1991.3,1991,3,128303.2277,0.908482189,15,2.032637829,19,8000
AR,1991.4,1991,4,128446.2883,0.898973083,15,2.013544922,18,8000
AR,1992.1,1992,1,128965.0842,0.887066959,15,2.00196438,19,8000
AR,1992.2,1992,2,136109.8665,0.873268234,15,1.993332468,20,8000
AR,1992.3,1992,3,138972.724,0.922869558,16,2.089927157,22,8000
AR,1992.4,1992,4,147016.6597,0.936968107,16,2.142034332,22,8000
AR,1993.1,1993,1,154484.9903,0.975867157,14,2.267205139,18,8000
AR,1993.2,1993,2,179127.8848,0.985859393,14,2.361553104,18,8000
AR,1993.3,1993,3,198716.2435,1.132641878,13,2.683654011,15,8500
AR,1993.4,1993,4,203020.3978,1.232944269,11,2.867369288,14,8500
AR,1994.1,1994,1,202333.5966,1.241517865,11,2.874480198,14,9000
AR,1994.2,1994,2,188436.5322,1.247769133,11,2.878939573,14,9000
AR,1994.3,1994,3,178328.2374,1.116968923,13,2.523757494,18,9000
AR,1994.4,1994,4,174925.3332,1.032891511,18,2.315439464,19,9000
AR,1995.1,1995,1,174176.2326,0.979945399,19,2.200996694,20,9000
AR,1995.2,1995,2,177370.2799,0.946155523,21,2.124017504,23,9000
AR,1995.3,1995,3,175663.9627,0.940751425,23,2.077955208,22,9000
AR,1995.4,1995,4,172320.3272,0.912746721,23,2.041354711,22,9000
AR,1996.1,1996,1,171343.9483,0.894245808,24,2.023490728,24,9000
AR,1996.2,1996,2,167996.7729,0.877546806,23,2.007912263,24,9000
AR,1996.3,1996,3,166797.012,0.872014268,24,1.983169534,24,9000
AR,1996.4,1996,4,167096.3598,0.85813094,21,1.966190228,24,9000
AR,1997.1,1997,1,165886.7927,0.843470878,21,1.954982323,25,9000
AR,1997.2,1997,2,171223.4393,0.82752374,21,1.944350922,25,9000
AR,1997.3,1997,3,173352.3866,0.8446213,21,1.974143937,25,9000
AR,1997.4,1997,4,172410.1031,0.848909358,20,1.998317766,21,9000
AR,1998.1,1998,1,171801.2548,0.843257323,20,2.010440365,21,9000
AR,1998.2,1998,2,177805.0468,0.834910822,20,2.019990179,21,9000
AR,1998.3,1998,3,179721.0764,0.842656122,18,2.028827193,20,9000
AR,1998.4,1998,4,180914.2013,0.833439628,17,2.030479139,20,9000
AR,1999.1,1999,1,182512.1757,0.82285686,17,2.028127339,20,9000
AR,1999.2,1999,2,182970.226,0.810056449,17,2.024885942,20,9000
AR,1999.3,1999,3,182218.7694,0.801398811,17,1.992433956,18,9000
AR,1999.4,1999,4,182797.3448,0.785309203,16,1.96585874,18,9000
AR,2000.1,2000,1,182067.834,0.76824732,16,1.953707762,18,9000
AR,2000.2,2000,2,188177.2748,0.756877707,16,1.946276628,17,9000
AR,2000.3,2000,3,185699.9081,0.756761145,17,1.9205815,19,9000
AR,2000.4,2000,4,185454.6386,0.738923454,17,1.911907403,19,9000
AR,2001.1,2001,1,183518.5211,0.729526991,17,1.909856552,18,9000
AR,2001.2,2001,2,175273.734,0.722981725,16,1.905982882,18,9000
AR,2001.3,2001,3,168813.7814,0.695515818,16,1.827643715,19,9000
AR,2001.4,2001,4,164116.5532,0.67464877,17,1.793570941,19,9000
AR,2002.1,2002,1,163354.0888,0.658142645,18,1.770242067,19,9000
AR,2002.2,2002,2,172767.941,0.645313546,18,1.75382521,18,9000
AR,2002.3,2002,3,178316.6433,0.675802631,17,1.836911105,19,9000
AR,2002.4,2002,4,180885.529,0.682392452,17,1.874401568,20,9000
AR,2003.1,2003,1,189225.555,0.684036524,18,1.894742212,19,9000
AR,2003.2,2003,2,216968.794,0.681603734,18,1.90649411,18,9000
AR,2003.3,2003,3,230323.953,0.779065018,14,2.169736236,15,9500
AR,2003.4,2003,4,236853.2794,0.826499755,12,2.277475225,15,9500
AR,2004.1,2004,1,238162.6372,0.84418063,10,2.328924082,15,10000
AR,2004.2,2004,2,248300.7348,0.855847029,10,2.371619457,13,10000
AR,2004.3,2004,3,258886.6604,0.888790426,12,2.435723132,17,10000
AR,2004.4,2004,4,264329.5707,0.911034512,12,2.479531628,17,10000
AR,2005.1,2005,1,269308.5998,0.91927777,11,2.50491365,18,10000
AR,2005.2,2005,2,272708.3291,0.915206769,11,2.524015334,18,10000
AR,2005.3,2005,3,273351.9307,0.925991395,10,2.542356943,18,10000
AR,2005.4,2005,4,275949.044,0.920044108,10,2.546609086,18,10000
AR,2006.1,2006,1,275290.6792,0.91237731,11,2.556475993,18,10000
AR,2006.2,2006,2,281065.6311,0.910065778,13,2.567097008,17,10000
AR,2006.3,2006,3,275298.4592,0.907432188,11,2.530251724,16,10000
AR,2006.4,2006,4,271970.6241,0.879581711,14,2.515615641,16,10000
AR,2007.1,2007,1,270381.6977,0.867313138,15,2.500766561,17,10000
AR,2007.2,2007,2,264748.247,0.856739838,14,2.489891344,18,10000
AR,2007.3,2007,3,261914.5033,0.827158471,14,2.381023713,17,10000
AR,2007.4,2007,4,257076.4935,0.809464144,16,2.338462319,17,10000
AR,2008.1,2008,1,258449.1385,0.792407162,16,2.31641898,17,10000
AR,2008.2,2008,2,263531.9825,0.76354404,18,2.298938261,17,10000
AR,2008.3,2008,3,263264.4672,0.779447023,13,2.364854015,16,10000
AR,2008.4,2008,4,267057.246,0.778323459,13,2.388319816,16,10000
AR,2009.1,2009,1,264114.8063,0.777136673,13,2.404560031,16,10000
AR,2009.2,2009,2,267331.4176,0.784457622,12,2.415559585,16,10000
AR,2009.3,2009,3,266892.3438,0.789707859,11,2.488976733,17,10000
AR,2009.4,2009,4,264827.1387,0.793376081,13,2.506167634,17,10000
AR,2010.1,2010,1,273205.0705,0.797538263,15,2.523431294,16,12000
AR,2010.2,2010,2,305707.4464,0.79719059,16,2.533299589,16,12000
AR,2010.3,2010,3,340126.4138,0.918333836,14,2.821852988,18,12000
AR,2010.4,2010,4,359575.2452,1.01942666,14,2.959371478,17,12000
AR,2011.1,2011,1,368978.2996,1.06024663,13,3.005883405,18,12000
AR,2011.2,2011,2,393139.0545,1.093360694,14,3.047515802,19,12000
AR,2011.3,2011,3,396699.8384,1.151581507,15,3.202621448,19,12000
AR,2011.4,2011,4,400328.3917,1.176643121,15,3.308751326,19,12000
AR,2012.1,2012,1,400923.4953,1.185460489,16,3.36638449,19,12000
AR,2012.2,2012,2,410424.372,1.190993316,16,3.408216125,20,12000
AR,2012.3,2012,3,408147.695,1.236540169,15,3.49750908,16,12000
AR,2012.4,2012,4,401542.0938,1.217128492,16,3.489854587,16,12000
AR,2013.1,2013,1,398448.0674,1.206215729,17,3.484540666,16,12000
AR,2013.2,2013,2,381242.2077,1.188933177,17,3.479312108,15,12000
AR,2013.3,2013,3,371430.3383,1.142561785,17,3.360001454,15,12000
AR,2013.4,2013,4,369482.9459,1.11554167,17,3.305783477,15,12000
AR,2014.1,2014,1,365230.6525,1.099554009,18,3.277155728,16,12000
AR,2014.2,2014,2,363460.3012,1.093423027,18,3.258689235,16,12000
AR,2014.3,2014,3,361356.1202,1.067390936,16,3.179841331,13,12000
AR,2014.4,2014,4,359167.7822,1.052550236,13,3.150857031,13,12000
AR,2015.1,2015,1,360245.2859,1.043243514,14,3.136848926,13,12000
AR,2015.2,2015,2,344934.5312,1.030812455,14,3.130398991,13,12000
AR,2015.3,2015,3,340429.3917,0.95698403,17,2.898409375,14,12000
AR,2015.4,2015,4,349547.0406,0.918510088,17,2.787888912,15,12000
AR,2016.1,2016,1,349504.9742,0.900424963,18,2.741551388,15,12000
AR,2016.2,2016,2,313756.1974,0.877903895,18,2.696415139,15,12000
AR,2016.3,2016,3,297929.9621,0.77732732,22,2.359669746,20,12000
AR,2016.4,2016,4,279888.6217,0.728825336,25,2.221817479,23,12000
AR,2017.1,2017,1,264950.0983,0.693917422,25,2.142802991,23,12000
AR,2017.2,2017,2,248660.5006,0.671400566,27,2.079918692,23,12000
AR,2017.3,2017,3,235647.3321,0.615760793,28,1.898870063,25,12000
AR,2017.4,2017,4,228093.7646,0.580629504,29,1.823565531,25,12000
AR,2018.1,2018,1,224370.0818,0.563852456,29,1.779376152,26,12000
AZ,1971.1,1971,1,NA,NA,4,NA,4,NA
AZ,1971.2,1971,2,NA,NA,4,NA,4,NA
AZ,1971.3,1971,3,NA,NA,4,NA,4,NA
AZ,1971.4,1971,4,NA,NA,4,NA,4,NA
AZ,1972.1,1972,1,NA,NA,4,NA,4,NA
AZ,1972.2,1972,2,NA,NA,4,NA,4,NA
AZ,1972.3,1972,3,NA,NA,4,NA,4,NA
AZ,1972.4,1972,4,NA,NA,4,NA,4,NA
AZ,1973.1,1973,1,NA,NA,4,NA,4,NA
AZ,1973.2,1973,2,NA,NA,4,NA,4,NA
AZ,1973.3,1973,3,NA,NA,4,NA,4,NA
AZ,1973.4,1973,4,NA,NA,4,NA,4,NA
AZ,1974.1,1974,1,NA,NA,4,NA,4,NA
AZ,1974.2,1974,2,NA,NA,4,NA,4,NA
AZ,1974.3,1974,3,NA,0.829782648,46,1.464977256,31,NA
AZ,1974.4,1974,4,NA,0.827419841,41,1.463237046,32,NA
AZ,1975.1,1975,1,NA,0.810670354,36,1.465985172,33,NA
AZ,1975.2,1975,2,NA,0.721331453,35,1.451913772,33,NA
AZ,1975.3,1975,3,NA,0.63858929,34,1.295858739,37,NA
AZ,1975.4,1975,4,NA,0.58005857,37,1.208207467,37,NA
AZ,1976.1,1976,1,NA,0.543875517,40,1.155565871,39,NA
AZ,1976.2,1976,2,NA,0.51939066,43,1.116820113,42,NA
AZ,1976.3,1976,3,NA,0.6208273,47,1.322701443,46,NA
AZ,1976.4,1976,4,NA,0.675511191,48,1.434607825,48,NA
AZ,1977.1,1977,1,NA,0.746283378,47,1.487927202,48,6000
AZ,1977.2,1977,2,NA,0.787144529,43,1.532058969,47,6000
AZ,1977.3,1977,3,NA,1.030546392,36,1.92887219,42,6000
AZ,1977.4,1977,4,NA,1.217321662,29,2.144736989,40,6000
AZ,1978.1,1978,1,NA,1.273835617,23,2.302756061,34,6000
AZ,1978.2,1978,2,NA,1.30965427,21,2.413934919,32,6000
AZ,1978.3,1978,3,NA,1.354937472,23,2.429183478,31,6000
AZ,1978.4,1978,4,NA,1.347869892,27,2.448378648,30,6000
AZ,1979.1,1979,1,17017.40984,1.319979836,29,2.45554968,30,6000
AZ,1979.2,1979,2,62644.50058,1.288366542,29,2.462740269,29,6000
AZ,1979.3,1979,3,90048.08224,1.26695606,30,2.34566482,33,6000
AZ,1979.4,1979,4,109275.686,1.213944879,32,2.287423438,32,6000
AZ,1980.1,1980,1,110049.6887,1.162880763,36,2.251234266,32,6000
AZ,1980.2,1980,2,99032.98355,1.109308512,37,2.221016027,32,6000
AZ,1980.3,1980,3,93000.15626,0.991385796,38,1.947040782,37,6000
AZ,1980.4,1980,4,90481.35118,0.885317678,41,1.792551727,40,6000
AZ,1981.1,1981,1,86285.39338,0.812003028,42,1.697650883,40,6000
AZ,1981.2,1981,2,82895.51916,0.74776082,42,1.621535722,41,6000
AZ,1981.3,1981,3,80254.93087,0.681884712,43,1.459299921,44,6000
AZ,1981.4,1981,4,76365.6816,0.629460214,45,1.375398204,46,6000
AZ,1982.1,1982,1,73937.21984,0.587715297,48,1.329005333,46,6000
AZ,1982.2,1982,2,72087.24628,0.553860263,48,1.289773525,47,6000
AZ,1982.3,1982,3,70230.94359,0.529676142,49,1.231681802,49,6000
AZ,1982.4,1982,4,69090.10287,0.508463769,49,1.206706318,49,6000
AZ,1983.1,1983,1,68601.02995,0.494822485,49,1.193627537,49,7000
AZ,1983.2,1983,2,68983.80373,0.486016476,49,1.185191989,50,7000
AZ,1983.3,1983,3,70750.47759,0.478733964,51,1.140337833,51,7000
AZ,1983.4,1983,4,73021.44325,0.485626491,52,1.120159433,52,7000
AZ,1984.1,1984,1,75501.59458,0.490680414,52,1.117357753,52,7000
AZ,1984.2,1984,2,106314.6232,0.496168536,52,1.12065513,52,7000
AZ,1984.3,1984,3,121656.0245,0.698578636,51,1.533864728,52,7000
AZ,1984.4,1984,4,130462.424,0.779104465,49,1.733535305,49,7000
AZ,1985.1,1985,1,138222.8605,0.816844949,49,1.847092175,48,7000
AZ,1985.2,1985,2,141202.5322,0.838871831,48,1.935712995,47,7000
AZ,1985.3,1985,3,142676.7299,0.828527716,48,1.877750144,47,7000
AZ,1985.4,1985,4,143812.7233,0.809030897,48,1.85392035,47,7000
AZ,1986.1,1986,1,144674.7833,0.792779559,48,1.844148615,47,7000
AZ,1986.2,1986,2,138580.4464,0.775276642,47,1.838077799,47,7000
AZ,1986.3,1986,3,134870.6935,0.721186752,47,1.686700379,47,7000
AZ,1986.4,1986,4,132172.6962,0.679632359,49,1.614468469,49,7000
AZ,1987.1,1987,1,130658.2606,0.649220663,49,1.570563839,48,7000
AZ,1987.2,1987,2,125743.9728,0.623329245,49,1.538143401,48,7000
AZ,1987.3,1987,3,123124.2579,0.586003729,48,1.437525376,48,7000
AZ,1987.4,1987,4,121304.3303,0.565912289,48,1.39403044,48,7000
AZ,1988.1,1988,1,119990.1638,0.547788795,48,1.367422178,47,7000
AZ,1988.2,1988,2,123370.188,0.533978445,48,1.337547059,47,7000
AZ,1988.3,1988,3,123001.8278,0.54137328,46,1.338505942,47,7000
AZ,1988.4,1988,4,123838.3789,0.538685869,45,1.333779568,47,7000
AZ,1989.1,1989,1,123432.5712,0.530120048,45,1.33534558,47,7000
AZ,1989.2,1989,2,118356.8713,0.515187209,44,1.342406531,46,7000
AZ,1989.3,1989,3,115319.1528,0.485022209,48,1.253871891,47,7000
AZ,1989.4,1989,4,112880.7344,0.460149076,48,1.218995086,48,7000
AZ,1990.1,1990,1,112230.167,0.446307237,48,1.193485277,48,7000
AZ,1990.2,1990,2,113093.7653,0.434823811,48,1.174287277,48,7000
AZ,1990.3,1990,3,113121.916,0.429729833,48,1.156975075,47,7000
AZ,1990.4,1990,4,113003.6617,0.424294082,47,1.150908038,46,7000
AZ,1991.1,1991,1,112821.2113,0.418086917,47,1.146561451,46,7000
AZ,1991.2,1991,2,107291.0864,0.409515977,47,1.141879536,46,7000
AZ,1991.3,1991,3,104878.7231,0.390684443,47,1.072460072,47,7000
AZ,1991.4,1991,4,103536.9816,0.381032433,47,1.058340597,46,7000
AZ,1992.1,1992,1,102455.6577,0.371098218,48,1.041179114,46,7000
AZ,1992.2,1992,2,109339.664,0.363069746,48,1.030799995,45,7000
AZ,1992.3,1992,3,112438.6992,0.381876514,50,1.093729156,46,7000
AZ,1992.4,1992,4,114884.3937,0.38338726,50,1.102955827,46,7000
AZ,1993.1,1993,1,116978.4171,0.385084876,51,1.117589351,46,7000
AZ,1993.2,1993,2,135416.0022,0.379586215,51,1.126563068,46,7000
AZ,1993.3,1993,3,146204.1257,0.447715683,49,1.317582097,44,7000
AZ,1993.4,1993,4,152739.7196,0.477142391,49,1.404258275,41,7000
AZ,1994.1,1994,1,160053.8489,0.491030554,48,1.455381746,42,7000
AZ,1994.2,1994,2,185996.8365,0.505369301,47,1.499699926,41,7000
AZ,1994.3,1994,3,195989.9375,0.574132848,43,1.670009005,35,7000
AZ,1994.4,1994,4,203858.7604,0.594073648,43,1.741395447,33,7000
AZ,1995.1,1995,1,208860.3613,0.600498655,42,1.782666218,30,7000
AZ,1995.2,1995,2,222449.9281,0.607386382,42,1.8166902,29,7000
AZ,1995.3,1995,3,225477.8537,0.62880813,38,1.837324278,27,7000
AZ,1995.4,1995,4,226396.627,0.62166068,37,1.843058134,27,7000
AZ,1996.1,1996,1,229103.7332,0.61579744,37,1.847793799,28,7000
AZ,1996.2,1996,2,226193.9686,0.607810523,36,1.855324944,28,7000
AZ,1996.3,1996,3,222581.6764,0.58129871,36,1.745323063,27,7000
AZ,1996.4,1996,4,219755.6541,0.558490927,35,1.704299849,29,7000
AZ,1997.1,1997,1,217084.1458,0.540211633,35,1.677315109,30,7000
AZ,1997.2,1997,2,214734.6873,0.52227502,35,1.653139425,30,7000
AZ,1997.3,1997,3,213118.1702,0.506921679,35,1.57934885,30,7000
AZ,1997.4,1997,4,214338.9458,0.49421476,36,1.552149151,29,7000
AZ,1998.1,1998,1,214961.1424,0.481597875,37,1.535284966,31,7000
AZ,1998.2,1998,2,217539.96,0.467717231,37,1.519723242,31,7000
AZ,1998.3,1998,3,213659.8252,0.436635325,40,1.399357858,33,7000
AZ,1998.4,1998,4,210894.4114,0.415265697,41,1.356096233,35,7000
AZ,1999.1,1999,1,209500.9408,0.399143327,41,1.330408588,35,7000
AZ,1999.2,1999,2,189518.0795,0.382198128,41,1.307380123,36,7000
AZ,1999.3,1999,3,185055.8514,0.351874564,44,1.185171365,38,7000
AZ,1999.4,1999,4,180134.8986,0.333929591,46,1.139927576,40,7000
AZ,2000.1,2000,1,176139.211,0.319185708,46,1.11012678,40,7000
AZ,2000.2,2000,2,177557.9093,0.306799565,46,1.084037626,41,7000
AZ,2000.3,2000,3,176425.1257,0.304675122,45,1.07558997,40,7000
AZ,2000.4,2000,4,178215.4655,0.297601332,44,1.071422856,41,7000
AZ,2001.1,2001,1,179161.6324,0.293056413,44,1.071318754,41,7000
AZ,2001.2,2001,2,169034.2463,0.288981437,43,1.07090245,40,7000
AZ,2001.3,2001,3,161627.6596,0.266232762,46,0.966462256,42,7000
AZ,2001.4,2001,4,156773.2986,0.25073802,48,0.926650259,44,7000
AZ,2002.1,2002,1,151757.4846,0.239237989,48,0.897178551,45,7000
AZ,2002.2,2002,2,148164.0962,0.229313984,48,0.871653357,45,7000
AZ,2002.3,2002,3,148831.6986,0.220091149,49,0.84104242,46,7000
AZ,2002.4,2002,4,149596.5794,0.217474853,49,0.837746323,46,7000
AZ,2003.1,2003,1,149050.3302,0.216078332,49,0.836292078,46,7000
AZ,2003.2,2003,2,151774.0629,0.213787817,48,0.83318429,45,7000
AZ,2003.3,2003,3,152155.3864,0.215785607,48,0.836866963,47,7000
AZ,2003.4,2003,4,152911.0329,0.212691767,50,0.83125581,48,7000
AZ,2004.1,2004,1,156035.3081,0.209837977,50,0.828839199,48,7000
AZ,2004.2,2004,2,182588.0445,0.206474363,50,0.825567393,48,7000
AZ,2004.3,2004,3,188709.559,0.244288275,51,0.973167732,48,7000
AZ,2004.4,2004,4,195609.0894,0.253081869,51,1.009746211,49,7000
AZ,2005.1,2005,1,202017.318,0.255916704,51,1.032015309,49,7000
AZ,2005.2,2005,2,246440.6013,0.256873207,51,1.054282938,50,7000
AZ,2005.3,2005,3,262473.3537,0.313945256,51,1.266631729,46,7000
AZ,2005.4,2005,4,272863.1632,0.324050221,51,1.326852922,46,7000
AZ,2006.1,2006,1,280804.2849,0.328125479,51,1.363926845,46,7000
AZ,2006.2,2006,2,304629.7931,0.332291985,51,1.394587837,46,7000
AZ,2006.3,2006,3,308089.252,0.351652037,50,1.440464939,44,7000
AZ,2006.4,2006,4,309706.4148,0.348885797,50,1.458488365,45,7000
AZ,2007.1,2007,1,311299.9121,0.348302385,50,1.470261029,43,7000
AZ,2007.2,2007,2,318571.914,0.343646518,49,1.481142291,43,7000
AZ,2007.3,2007,3,317996.9541,0.34816315,48,1.493198279,40,7000
AZ,2007.4,2007,4,315571.3139,0.343827964,48,1.49843218,37,7000
AZ,2008.1,2008,1,313847.4906,0.3391224,47,1.502572185,37,7000
AZ,2008.2,2008,2,296489.479,0.336618384,46,1.505989751,35,7000
AZ,2008.3,2008,3,290273.3426,0.317576965,48,1.426886293,37,7000
AZ,2008.4,2008,4,284377.3256,0.309665131,49,1.406582716,37,7000
AZ,2009.1,2009,1,277772.1771,0.302002423,48,1.391270951,37,7000
AZ,2009.2,2009,2,261353.8589,0.294541485,46,1.376866576,37,7000
AZ,2009.3,2009,3,259031.7861,0.278220952,49,1.346093853,39,7000
AZ,2009.4,2009,4,261967.4377,0.274617258,48,1.334578412,39,7000
AZ,2010.1,2010,1,268108.6576,0.273284542,48,1.329612685,39,7000
AZ,2010.2,2010,2,330401.021,0.272435562,49,1.32657858,39,7000
AZ,2010.3,2010,3,350442.3464,0.353550827,48,1.764389975,38,7000
AZ,2010.4,2010,4,362833.3291,0.378485191,48,1.875072065,41,7000
AZ,2011.1,2011,1,375364.7063,0.392862238,48,1.940087346,40,7000
AZ,2011.2,2011,2,404711.0658,0.406214494,48,2.000393119,40,7000
AZ,2011.3,2011,3,405523.3313,0.436546501,50,2.151183655,39,7000
AZ,2011.4,2011,4,409524.7532,0.439151797,50,2.18336906,42,7000
AZ,2012.1,2012,1,407758.0396,0.439720853,50,2.203483422,42,7000
AZ,2012.2,2012,2,428920.1958,0.442090571,50,2.217154668,43,7000
AZ,2012.3,2012,3,434444.1368,0.460030031,49,2.294653987,42,7000
AZ,2012.4,2012,4,433777.8543,0.458721238,49,2.317135025,43,7000
AZ,2013.1,2013,1,436031.8399,0.461550849,49,2.334216393,43,7000
AZ,2013.2,2013,2,442266.498,0.459723896,49,2.352077285,43,7000
AZ,2013.3,2013,3,444465.5305,0.465025306,50,2.350020045,39,7000
AZ,2013.4,2013,4,446303.6718,0.464359801,50,2.35250201,39,7000
AZ,2014.1,2014,1,447188.2885,0.461136991,49,2.352702225,38,7000
AZ,2014.2,2014,2,454059.2905,0.460942258,49,2.350815271,38,7000
AZ,2014.3,2014,3,453391.7646,0.460361473,48,2.337108462,34,7000
AZ,2014.4,2014,4,452934.5265,0.456120088,48,2.332727188,33,7000
AZ,2015.1,2015,1,455669.907,0.453234819,48,2.328143743,32,7000
AZ,2015.2,2015,2,459912.9107,0.450072574,48,2.328651301,31,7000
AZ,2015.3,2015,3,461462.7009,0.453042971,46,2.322464563,27,7000
AZ,2015.4,2015,4,463143.7152,0.451046183,44,2.323003329,26,7000
